customer_id,name,email,phone,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,churn
C10221,Customer 10221,customer10221@example.com,+91-9000010220,10,118.67,1163.58,Two year,Fiber optic,Credit card,No,No,1
C10222,Customer 10222,customer10222@example.com,+91-9000010221,33,43.79,1510.33,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,0
C10223,Customer 10223,customer10223@example.com,+91-9000010222,51,35.73,1738.93,Month-to-month,No,Credit card,Yes,Yes,0
C10224,Customer 10224,customer10224@example.com,+91-9000010223,15,74.76,1201.74,Month-to-month,Fiber optic,Electronic check,Yes,No,0
C10225,Customer 10225,customer10225@example.com,+91-9000010224,52,76.95,4009.43,Month-to-month,DSL,Electronic check,Yes,Yes,0
C10226,Customer 10226,customer10226@example.com,+91-9000010225,23,75.82,1822.86,Month-to-month,DSL,Electronic check,Yes,No,0
C10227,Customer 10227,customer10227@example.com,+91-9000010226,59,68.67,4263.68,Month-to-month,Fiber optic,Electronic check,Yes,Yes,0
C10228,Customer 10228,customer10228@example.com,+91-9000010227,42,124.48,5210.44,Month-to-month,Fiber optic,Mailed check,No,No,1
C10229,Customer 10229,customer10229@example.com,+91-9000010228,40,73.63,3058.94,Month-to-month,DSL,Credit card,No,No,0
C10230,Customer 10230,customer10230@example.com,+91-9000010229,13,72.79,925.78,One year,DSL,Bank transfer,No,No,0
C10231,Customer 10231,customer10231@example.com,+91-9000010230,34,67.18,2397.75,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10232,Customer 10232,customer10232@example.com,+91-9000010231,62,31.68,2065.95,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C10233,Customer 10233,customer10233@example.com,+91-9000010232,2,84.3,170.39,One year,No,Bank transfer,Yes,No,1
C10234,Customer 10234,customer10234@example.com,+91-9000010233,55,47.8,2510.44,Month-to-month,Fiber optic,Credit card,No,No,1
C10235,Customer 10235,customer10235@example.com,+91-9000010234,36,88.76,3435.77,Month-to-month,No,Bank transfer,Yes,No,0
C10236,Customer 10236,customer10236@example.com,+91-9000010235,52,30.08,1676.02,Month-to-month,No,Credit card,No,Yes,0
C10237,Customer 10237,customer10237@example.com,+91-9000010236,48,123.14,6024.04,Month-to-month,DSL,Electronic check,No,Yes,1
C10238,Customer 10238,customer10238@example.com,+91-9000010237,32,71.9,2478.93,Month-to-month,Fiber optic,Mailed check,No,No,1
C10239,Customer 10239,customer10239@example.com,+91-9000010238,23,114.68,2638.82,Two year,DSL,Electronic check,Yes,No,0
C10240,Customer 10240,customer10240@example.com,+91-9000010239,46,72.56,3271.26,Two year,No,Bank transfer,No,Yes,0
C10241,Customer 10241,customer10241@example.com,+91-9000010240,11,31.03,339.17,Two year,DSL,Mailed check,Yes,No,1
C10242,Customer 10242,customer10242@example.com,+91-9000010241,43,107.22,4275.49,Month-to-month,Fiber optic,Electronic check,Yes,Yes,1
C10243,Customer 10243,customer10243@example.com,+91-9000010242,7,89.82,633.68,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10244,Customer 10244,customer10244@example.com,+91-9000010243,47,103.18,4978.44,Month-to-month,DSL,Electronic check,Yes,Yes,1
C10245,Customer 10245,customer10245@example.com,+91-9000010244,46,67.82,2924.81,Month-to-month,Fiber optic,Bank transfer,No,Yes,0
C10246,Customer 10246,customer10246@example.com,+91-9000010245,7,88.79,597.23,Month-to-month,DSL,Mailed check,No,Yes,1
C10247,Customer 10247,customer10247@example.com,+91-9000010246,55,110.62,6299.41,Month-to-month,Fiber optic,Credit card,Yes,Yes,1
C10248,Customer 10248,customer10248@example.com,+91-9000010247,30,88.11,2767.47,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10249,Customer 10249,customer10249@example.com,+91-9000010248,57,59.77,3671.74,Month-to-month,Fiber optic,Mailed check,No,Yes,1
C10250,Customer 10250,customer10250@example.com,+91-9000010249,3,91.25,262.94,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10251,Customer 10251,customer10251@example.com,+91-9000010250,13,92.19,1263.94,One year,No,Credit card,No,No,0
C10252,Customer 10252,customer10252@example.com,+91-9000010251,36,121.06,4129.52,Month-to-month,DSL,Electronic check,No,No,1
C10253,Customer 10253,customer10253@example.com,+91-9000010252,14,62.09,817.92,Two year,Fiber optic,Bank transfer,No,No,1
C10254,Customer 10254,customer10254@example.com,+91-9000010253,24,67.51,1679.66,Month-to-month,No,Electronic check,No,Yes,0
C10255,Customer 10255,customer10255@example.com,+91-9000010254,48,106.21,5053.93,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C10256,Customer 10256,customer10256@example.com,+91-9000010255,11,75.58,870.48,Month-to-month,DSL,Credit card,Yes,No,1
C10257,Customer 10257,customer10257@example.com,+91-9000010256,49,98.66,4666.16,Month-to-month,No,Electronic check,No,No,0
C10258,Customer 10258,customer10258@example.com,+91-9000010257,8,70.97,541.71,Month-to-month,DSL,Bank transfer,Yes,No,1
C10259,Customer 10259,customer10259@example.com,+91-9000010258,13,46.55,609.87,Month-to-month,Fiber optic,Credit card,No,No,1
C10260,Customer 10260,customer10260@example.com,+91-9000010259,43,99.52,4015.96,One year,Fiber optic,Electronic check,Yes,No,0
C10261,Customer 10261,customer10261@example.com,+91-9000010260,58,38.12,2132.69,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C10262,Customer 10262,customer10262@example.com,+91-9000010261,13,44.86,552.04,Month-to-month,DSL,Credit card,No,No,1
C10263,Customer 10263,customer10263@example.com,+91-9000010262,22,87.68,1873.42,Two year,DSL,Mailed check,No,No,0
C10264,Customer 10264,customer10264@example.com,+91-9000010263,67,99.73,6965.76,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10265,Customer 10265,customer10265@example.com,+91-9000010264,72,114.47,7741.72,One year,DSL,Mailed check,Yes,No,0
C10266,Customer 10266,customer10266@example.com,+91-9000010265,42,52.26,2234.21,Month-to-month,Fiber optic,Credit card,No,No,0
C10267,Customer 10267,customer10267@example.com,+91-9000010266,33,36.07,1206.45,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C10268,Customer 10268,customer10268@example.com,+91-9000010267,25,120.6,3033.39,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C10269,Customer 10269,customer10269@example.com,+91-9000010268,45,40.44,1815.21,Month-to-month,DSL,Credit card,Yes,Yes,0
C10270,Customer 10270,customer10270@example.com,+91-9000010269,43,44.77,1975.58,One year,DSL,Credit card,No,No,0
C10271,Customer 10271,customer10271@example.com,+91-9000010270,22,54.13,1257.89,Month-to-month,No,Electronic check,No,No,0
C10272,Customer 10272,customer10272@example.com,+91-9000010271,2,77.94,147.45,Month-to-month,Fiber optic,Mailed check,Yes,Yes,1
C10273,Customer 10273,customer10273@example.com,+91-9000010272,11,113.28,1308.71,Month-to-month,DSL,Mailed check,No,No,1
C10274,Customer 10274,customer10274@example.com,+91-9000010273,70,101.05,6577.2,Two year,DSL,Bank transfer,Yes,Yes,0
C10275,Customer 10275,customer10275@example.com,+91-9000010274,31,95.82,2961.92,One year,DSL,Credit card,No,No,0
C10276,Customer 10276,customer10276@example.com,+91-9000010275,35,42.52,1490.93,Two year,No,Bank transfer,No,Yes,0
C10277,Customer 10277,customer10277@example.com,+91-9000010276,34,60.77,1966.21,One year,DSL,Credit card,Yes,No,0
C10278,Customer 10278,customer10278@example.com,+91-9000010277,57,72.84,3879.3,One year,DSL,Credit card,No,No,1
C10279,Customer 10279,customer10279@example.com,+91-9000010278,5,39.74,185.19,Month-to-month,Fiber optic,Electronic check,No,No,1
C10280,Customer 10280,customer10280@example.com,+91-9000010279,6,52.34,290.79,Two year,DSL,Electronic check,No,No,0
C10281,Customer 10281,customer10281@example.com,+91-9000010280,20,55.83,1129.75,Month-to-month,DSL,Electronic check,No,Yes,0
C10282,Customer 10282,customer10282@example.com,+91-9000010281,36,37.73,1283.41,Month-to-month,No,Mailed check,Yes,No,0
C10283,Customer 10283,customer10283@example.com,+91-9000010282,49,80.02,4114.65,One year,Fiber optic,Bank transfer,Yes,Yes,1
C10284,Customer 10284,customer10284@example.com,+91-9000010283,36,95.5,3657.46,Month-to-month,DSL,Mailed check,No,No,1
C10285,Customer 10285,customer10285@example.com,+91-9000010284,32,31.99,989.68,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C10286,Customer 10286,customer10286@example.com,+91-9000010285,68,73.11,4704.58,Month-to-month,DSL,Electronic check,Yes,No,1
C10287,Customer 10287,customer10287@example.com,+91-9000010286,12,103.22,1220.73,Month-to-month,DSL,Mailed check,No,No,0
C10288,Customer 10288,customer10288@example.com,+91-9000010287,42,99.8,4447.5,Two year,Fiber optic,Bank transfer,Yes,Yes,0
C10289,Customer 10289,customer10289@example.com,+91-9000010288,40,106.51,4192.11,Month-to-month,Fiber optic,Electronic check,No,No,1
C10290,Customer 10290,customer10290@example.com,+91-9000010289,35,69.82,2290.56,Two year,Fiber optic,Electronic check,No,Yes,0
C10291,Customer 10291,customer10291@example.com,+91-9000010290,59,107.06,6806.37,Month-to-month,No,Electronic check,No,No,1
C10292,Customer 10292,customer10292@example.com,+91-9000010291,20,49.08,981.55,One year,DSL,Electronic check,Yes,No,0
C10293,Customer 10293,customer10293@example.com,+91-9000010292,69,61.08,4108.23,Month-to-month,No,Electronic check,No,No,1
C10294,Customer 10294,customer10294@example.com,+91-9000010293,24,42.64,1087.81,Two year,Fiber optic,Bank transfer,No,No,0
C10295,Customer 10295,customer10295@example.com,+91-9000010294,40,71.75,3066.26,Month-to-month,DSL,Electronic check,No,No,0
C10296,Customer 10296,customer10296@example.com,+91-9000010295,38,64.21,2438.73,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C10297,Customer 10297,customer10297@example.com,+91-9000010296,62,49.09,2949.46,Month-to-month,DSL,Electronic check,No,No,1
C10298,Customer 10298,customer10298@example.com,+91-9000010297,32,100.18,3196.85,Month-to-month,Fiber optic,Bank transfer,Yes,No,0
C10299,Customer 10299,customer10299@example.com,+91-9000010298,21,56.38,1130.8,Month-to-month,Fiber optic,Mailed check,Yes,No,1
C10300,Customer 10300,customer10300@example.com,+91-9000010299,2,52.28,104.2,One year,DSL,Bank transfer,No,Yes,0
C10301,Customer 10301,customer10301@example.com,+91-9000010300,27,38.09,983.91,Two year,No,Electronic check,Yes,Yes,0
C10302,Customer 10302,customer10302@example.com,+91-9000010301,60,68.88,4213.61,One year,DSL,Bank transfer,No,No,0
C10303,Customer 10303,customer10303@example.com,+91-9000010302,1,55.3,57.6,Month-to-month,Fiber optic,Mailed check,No,No,1
C10304,Customer 10304,customer10304@example.com,+91-9000010303,65,61.93,4327.8,Month-to-month,DSL,Credit card,Yes,No,0
C10305,Customer 10305,customer10305@example.com,+91-9000010304,40,48.6,2050.55,Two year,DSL,Credit card,No,Yes,0
C10306,Customer 10306,customer10306@example.com,+91-9000010305,11,101.32,1040.72,Two year,Fiber optic,Mailed check,No,Yes,0
C10307,Customer 10307,customer10307@example.com,+91-9000010306,22,118.0,2476.18,Month-to-month,No,Bank transfer,Yes,No,1
C10308,Customer 10308,customer10308@example.com,+91-9000010307,40,74.79,3006.77,Two year,DSL,Mailed check,No,Yes,0
C10309,Customer 10309,customer10309@example.com,+91-9000010308,23,89.3,1974.24,Month-to-month,No,Electronic check,No,Yes,1
C10310,Customer 10310,customer10310@example.com,+91-9000010309,8,111.72,824.31,Two year,DSL,Credit card,No,Yes,1
C10311,Customer 10311,customer10311@example.com,+91-9000010310,48,124.88,6238.6,Two year,Fiber optic,Credit card,No,Yes,0
C10312,Customer 10312,customer10312@example.com,+91-9000010311,49,86.35,4134.86,One year,Fiber optic,Mailed check,No,Yes,1
C10313,Customer 10313,customer10313@example.com,+91-9000010312,9,113.98,954.6,Month-to-month,DSL,Bank transfer,No,No,1
C10314,Customer 10314,customer10314@example.com,+91-9000010313,21,115.86,2436.5,One year,No,Credit card,Yes,Yes,0
C10315,Customer 10315,customer10315@example.com,+91-9000010314,18,104.15,2017.84,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C10316,Customer 10316,customer10316@example.com,+91-9000010315,48,71.09,3509.8,One year,Fiber optic,Bank transfer,No,No,0
C10317,Customer 10317,customer10317@example.com,+91-9000010316,53,33.12,1659.52,Month-to-month,Fiber optic,Electronic check,No,No,1
C10318,Customer 10318,customer10318@example.com,+91-9000010317,53,26.58,1411.96,One year,Fiber optic,Bank transfer,No,No,0
C10319,Customer 10319,customer10319@example.com,+91-9000010318,68,72.72,5262.8,Two year,Fiber optic,Credit card,No,No,0
C10320,Customer 10320,customer10320@example.com,+91-9000010319,56,74.43,3870.81,Month-to-month,No,Electronic check,No,No,1
C10321,Customer 10321,customer10321@example.com,+91-9000010320,24,65.74,1612.57,Month-to-month,Fiber optic,Electronic check,No,No,1
C10322,Customer 10322,customer10322@example.com,+91-9000010321,8,81.82,677.73,One year,Fiber optic,Electronic check,No,No,0
C10323,Customer 10323,customer10323@example.com,+91-9000010322,45,80.22,3727.73,Month-to-month,Fiber optic,Credit card,Yes,No,0
C10324,Customer 10324,customer10324@example.com,+91-9000010323,66,108.66,6770.15,Month-to-month,Fiber optic,Credit card,No,No,1
C10325,Customer 10325,customer10325@example.com,+91-9000010324,71,35.87,2712.73,Month-to-month,Fiber optic,Credit card,No,No,1
C10326,Customer 10326,customer10326@example.com,+91-9000010325,17,47.52,784.87,Month-to-month,Fiber optic,Electronic check,Yes,Yes,0
C10327,Customer 10327,customer10327@example.com,+91-9000010326,18,104.3,1742.75,One year,Fiber optic,Credit card,Yes,Yes,0
C10328,Customer 10328,customer10328@example.com,+91-9000010327,3,109.78,307.38,One year,Fiber optic,Credit card,Yes,Yes,1
C10329,Customer 10329,customer10329@example.com,+91-9000010328,11,124.48,1359.99,Month-to-month,No,Electronic check,No,No,1
C10330,Customer 10330,customer10330@example.com,+91-9000010329,40,112.29,4161.01,Month-to-month,No,Electronic check,No,No,1
C10331,Customer 10331,customer10331@example.com,+91-9000010330,40,113.99,4763.54,Month-to-month,Fiber optic,Bank transfer,No,No,1
C10332,Customer 10332,customer10332@example.com,+91-9000010331,27,56.43,1612.79,Month-to-month,Fiber optic,Electronic check,No,Yes,0
C10333,Customer 10333,customer10333@example.com,+91-9000010332,23,65.17,1382.2,One year,Fiber optic,Electronic check,Yes,Yes,1
C10334,Customer 10334,customer10334@example.com,+91-9000010333,60,51.81,3262.79,Month-to-month,DSL,Electronic check,No,Yes,1
C10335,Customer 10335,customer10335@example.com,+91-9000010334,34,85.63,3135.58,Month-to-month,Fiber optic,Electronic check,No,No,1
C10336,Customer 10336,customer10336@example.com,+91-9000010335,59,118.88,6486.89,Two year,DSL,Electronic check,No,Yes,0
C10337,Customer 10337,customer10337@example.com,+91-9000010336,70,59.46,4312.02,Month-to-month,DSL,Electronic check,No,Yes,0
C10338,Customer 10338,customer10338@example.com,+91-9000010337,23,80.7,2004.32,One year,No,Credit card,Yes,Yes,0
C10339,Customer 10339,customer10339@example.com,+91-9000010338,15,54.63,858.41,Month-to-month,No,Bank transfer,Yes,No,0
C10340,Customer 10340,customer10340@example.com,+91-9000010339,69,41.98,2899.1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,1
C10341,Customer 10341,customer10341@example.com,+91-9000010340,46,44.52,2174.01,Month-to-month,DSL,Credit card,No,No,0
C10342,Customer 10342,customer10342@example.com,+91-9000010341,21,30.79,668.1,One year,Fiber optic,Bank transfer,Yes,No,1
C10343,Customer 10343,customer10343@example.com,+91-9000010342,45,119.93,5217.63,Two year,Fiber optic,Electronic check,No,No,1
C10344,Customer 10344,customer10344@example.com,+91-9000010343,38,65.29,2371.59,Month-to-month,Fiber optic,Electronic check,No,No,1
C10345,Customer 10345,customer10345@example.com,+91-9000010344,66,108.41,7169.42,Month-to-month,No,Electronic check,No,Yes,0
C10346,Customer 10346,customer10346@example.com,+91-9000010345,19,93.13,1733.51,Month-to-month,DSL,Bank transfer,Yes,Yes,1
C10347,Customer 10347,customer10347@example.com,+91-9000010346,72,44.19,3094.87,One year,DSL,Bank transfer,No,No,0
C10348,Customer 10348,customer10348@example.com,+91-9000010347,68,42.55,2744.3,One year,DSL,Bank transfer,No,Yes,0
C10349,Customer 10349,customer10349@example.com,+91-9000010348,14,106.2,1568.94,One year,DSL,Bank transfer,No,No,0
C10350,Customer 10350,customer10350@example.com,+91-9000010349,12,51.47,637.9,Two year,Fiber optic,Mailed check,Yes,No,0
C10351,Customer 10351,customer10351@example.com,+91-9000010350,39,116.33,4414.43,Month-to-month,DSL,Electronic check,No,Yes,1
C10352,Customer 10352,customer10352@example.com,+91-9000010351,4,39.01,149.49,One year,DSL,Bank transfer,Yes,Yes,0
C10353,Customer 10353,customer10353@example.com,+91-9000010352,22,92.77,1919.51,One year,DSL,Bank transfer,Yes,No,1
C10354,Customer 10354,customer10354@example.com,+91-9000010353,32,106.45,3195.21,Month-to-month,DSL,Credit card,No,No,1
C10355,Customer 10355,customer10355@example.com,+91-9000010354,70,48.53,3465.3,Two year,Fiber optic,Credit card,Yes,No,0
C10356,Customer 10356,customer10356@example.com,+91-9000010355,72,52.62,3551.51,Month-to-month,DSL,Credit card,Yes,Yes,0
C10357,Customer 10357,customer10357@example.com,+91-9000010356,11,121.45,1434.32,One year,No,Electronic check,No,No,1
C10358,Customer 10358,customer10358@example.com,+91-9000010357,65,51.46,3226.7,One year,DSL,Bank transfer,No,Yes,0
C10359,Customer 10359,customer10359@example.com,+91-9000010358,7,68.0,439.89,Two year,DSL,Credit card,Yes,Yes,0
C10360,Customer 10360,customer10360@example.com,+91-9000010359,54,68.25,3895.03,Month-to-month,DSL,Bank transfer,Yes,No,0
C10361,Customer 10361,customer10361@example.com,+91-9000010360,61,50.3,3003.29,Month-to-month,Fiber optic,Mailed check,Yes,No,0
C10362,Customer 10362,customer10362@example.com,+91-9000010361,65,102.58,6500.17,Two year,DSL,Electronic check,No,No,0
C10363,Customer 10363,customer10363@example.com,+91-9000010362,17,102.18,1631.06,One year,Fiber optic,Bank transfer,Yes,No,1
C10364,Customer 10364,customer10364@example.com,+91-9000010363,65,62.83,4188.77,Month-to-month,DSL,Bank transfer,No,Yes,1
